48.8571861,2.3379930,La Tour de Nesle,information,memorial,,,,,
48.8590849,2.3304151,Hôtel de Villette,information,memorial,,,,,
48.8602741,2.3239251,Hôtel de Salm,information,memorial,,,,,
48.8527673,2.3527629,Pont Saint-Louis,viewpoint,,,,,,
48.8570132,2.3628444,Hôtel Carnavalet,information,memorial,,,,,
48.8581355,2.3623475,Hôtel de Marle,information,memorial,,,,,
48.8637333,2.3135623,Pont Alexandre III,viewpoint,,,,,,
48.8735973,2.3440859,Geoffroy Marie Opera,hotel,,,,,,
48.8498183,2.3854344,Hôtel des Pyrénées,hotel,,,,,,
48.8664917,2.3467620,Zora,hotel,,,,,,
48.8666655,2.3457501,Hôtel Bellan,hotel,,,,,,
48.8569913,2.3624131,,information,,,,,,
48.8579505,2.3621956,,information,,,,,,
48.8662310,2.3237833,,information,memorial,,,,,
48.8662443,2.3237422,,information,memorial,,,,,
48.8662337,2.3237748,,information,memorial,,,,,
48.8662370,2.3237642,,information,memorial,,,,,
48.8662404,2.3237529,,information,memorial,,,,,
48.8665773,2.3236751,Hôtel de Talleyrand-Périgord,information,memorial,,,,,
48.8667500,2.3255134,Cour des Comptes,information,memorial,,,,,
48.8734433,2.3641355,Hôtel du Nord,information,memorial,,,,,
48.8771561,2.3663665,,information,memorial,,,,,
48.8836333,2.3695238,Rotonde de la Villette,information,memorial,,,,,
48.8637484,2.3324131,,information,memorial,,,,,
48.8688696,2.3673736,Canal Saint-Martin,information,memorial,,,,,
48.8667447,2.3656281,,information,memorial,,,,,
48.8667568,2.3656379,,information,memorial,,,,,
48.8680090,2.3641400,Place de la République,information,memorial,,,,,
48.8445836,2.3429182,Mongolian,artwork,,,,,,
48.8370819,2.2733549,L'Espérance,artwork,,,,,,
48.8530790,2.3680764,,information,memorial,,,,,
48.8534535,2.3682476,,information,memorial,,,,,
48.8534516,2.3682596,La Bastille,information,memorial,,,,,
48.8530724,2.3702927,La barricade du Fbg Saint-Antoine,information,memorial,,,,,
48.8542896,2.3690801,Boulevard Beaumarchais,information,memorial,,,,,
48.8542846,2.3692285,Boulevard Richard-Lenoir,information,memorial,,,,,
48.8548043,2.3617573,Église Saint-Paul-Saint-Louis,information,memorial,,,,,
48.8535425,2.3658622,Hôtel de Mayenne,information,memorial,,,,,
48.8534639,2.3662147,Temple Sainte-Marie,information,memorial,,,,,
48.8549177,2.3613784,Lycée Charlemagne,information,memorial,,,,,
48.8558149,2.3516214,Les feux de la Saint-Jean,information,memorial,,,,,
48.8556128,2.3526631,Jardin des Combattants-de-la-Nueve,information,memorial,,,,,
48.8182877,2.3084570,Hôtel Atlantide,hotel,,,,,,
48.8588592,2.3854005,Les dalles de la guillotine,information,memorial,,,,,
48.8531911,2.3386874,Hôtel Left Bank Saint-Germain,hotel,,,,,,
48.8544844,2.3256406,Barthélémy,attraction,,,,,,
48.8600909,2.3890597,Cimetière du Père-Lachaise,information,memorial,,,,,
48.8591843,2.3852735,Prison de la Petite Roquette,information,memorial,,,,,
48.8591567,2.3851738,Square de la Roquette,information,memorial,,,,,
48.8181782,2.2924499,Plan de Malakoff,information,,,,,,
48.8159675,2.2952334,Informations Municipales,information,,,,,,
48.8702010,2.3465060,The Hoxton,hotel,,,,,,
48.8359562,2.3797623,Les enfants du monde,artwork,,,,,,
48.8398907,2.3374089,Hôtel Beauvoir,hotel,,,,,,
48.8758126,2.3574144,Ibis Styles - Paris Gare de l'Est TGV,hotel,,,,,,
48.8757417,2.3573843,Hôtel d'Alsace,hotel,,,,,,
48.8783634,2.3570275,Hôtel Appia,hotel,,,,,,
48.8494874,2.3853534,L'Aigle,hotel,,,,,,
48.8494019,2.3853786,Ibis,hotel,,,,,,
48.8499232,2.3667139,Plan de Quartier,information,,,,,,
48.8470527,2.3169451,Bureau de Poste,information,,,,,,
48.8466239,2.3167039,,artwork,,,,,,
48.8470540,2.3162776,,artwork,,,,,,
48.8345522,2.3279909,Departamento Rue Daguerre 42,apartment,,,,,,
48.8671802,2.3626668,,information,,,,,,
48.8659430,2.3587471,Paris-B,gallery,,,,,,
48.8834640,2.3422065,Le Théâtre de l’Atelier,information,memorial,,,,,
48.8844307,2.3432820,Square Louise-Michel,information,memorial,,,,,
48.8504416,2.3344586,Hôtel Récamier,hotel,,,,,,
48.8663164,2.3679812,Hôtel Ibis Paris Avenue de la République,hotel,,,,,,
48.8400311,2.3458668,Serotel Lutece,hotel,,,,,,
48.8517596,2.3787578,Hôtel ibis Paris Bastille Faubourg-Saint-Antoine,hotel,,,,,,
48.8488159,2.3316076,Villa Madame,hotel,,,,,,
48.8571287,2.3806120,Hôtel Mercure Paris Bastille Marais,hotel,,,,,,
48.8481398,2.3419724,Hôtel Excelsior Latin,hotel,,,,,,
48.8538440,2.3366799,Hôtel de Buci,hotel,,,,,,"Il est une ode à l’élégance et à l’art de vivre à la française. Niché dans une rue animée de Paris, l’Hôtel de Buci à Saint-Germain-des-Prés est une adresse intimiste et raffinée où les voyageurs en quête de charme typiquement parisien aiment poser leurs"
48.8532615,2.3344499,Madison Hotel,hotel,,,,,,"Au sein de ce boutique hôtel 4 étoiles au cœur de Saint-Germain-des-Prés, le rythme effréné de la ville s'efface doucement... Avec son style Art Déco et ses couleurs intemporelles qui reposent, il conjugue l'élégance parisienne aux services d'un hôtel int"
48.8566095,2.3319873,Hôtel Da Vinci,hotel,,,,,,
48.8453769,2.3255849,Legend Hotel by Elegancia,hotel,,,,,,
48.8501790,2.3391975,Hôtel Baume,hotel,,,,,,
48.8677851,2.3032087,Hôtel Franklin Roosevelt,hotel,,,,,,
48.8711495,2.3395690,Hôtel Mercure Paris Opéra Louvre,hotel,,,,,,
48.8579077,2.3571918,Hôtel Dupond Smith,hotel,,,,,,
48.8609793,2.3463248,Hôtel Novotel Paris Les Halles,hotel,,,,,,
48.8534843,2.3093337,Hôtel de France Invalides,hotel,,,,,,
48.8781231,2.3263636,Atlantic Hotel,hotel,,,,,,
48.8748982,2.3260331,Hôtel Mercure Paris Opéra Garnier,hotel,,,,,,
48.8717324,2.3262562,Hôtel Le Vignon,hotel,,,,,,
48.8796982,2.3209703,Hôtel ibis Styles Paris Gare Saint-Lazare,hotel,,,,,,
48.8724632,2.3377919,Aparthotel Adagio Paris Hausmann,hotel,,,,,,
48.8732595,2.3025264,Hôtel Chateaubriand,hotel,,,,,,
48.8623143,2.3494969,Snob Hotel by Elegancia,hotel,,,,,,
48.8618611,2.3040832,Hôtel Juliana Paris,hotel,,,,,,
48.8671535,2.3038748,Hôtel West End,hotel,,,,,,
48.8725879,2.3076104,Le Marianne Hotel,hotel,,,,,,
48.8661033,2.3261624,Hôtel Mayfair Paris,hotel,,,,,,
48.8596428,2.3241443,La Bellechasse Saint-Germain,hotel,,,,,,
48.8644421,2.3315553,Le Pradey,hotel,,,,,,
48.8752929,2.3167096,La Villa Haussmann,hotel,,,,,,
48.8795063,2.3203278,Idol Hotel,hotel,,,,,,
48.8653796,2.3362337,Hôtel Molière,hotel,,,,,,
48.8715442,2.3121315,Hôtel Élysées Mermoz,hotel,,,,,,
48.8694993,2.3206396,Buddha Bar Hotel Paris,hotel,,,,,,
48.8684167,2.3367966,Hôtel Square Louvois,hotel,,,,,,
48.8735276,2.3216778,Hôtel Monsieur,hotel,,,,,,
48.8760743,2.2961813,Hôtel Mercure Paris Arc de Triomphe Wagram,hotel,,,,,,
48.8816357,2.3340456,L'Atelier de Degas,information,memorial,,,,,
48.8266538,2.3523636,Gouzou : Mario,artwork,,,,,,
48.8784847,2.3377302,Hôtel de la Païva,information,memorial,,,,,
48.8784556,2.3373621,Hôtel Thiers,information,memorial,,,,,
48.8378217,2.3337785,Gouzou guitariste,artwork,,,,,,
48.8835959,2.3340788,Hôtel Le Chat Noir,hotel,,,,,,
48.8729427,2.3449615,Mercure Paris Opéra Lafayette Hotel,hotel,,,,,,
48.8738647,2.3444135,Maxim Opéra,hotel,,,,,,
48.8810319,2.3376852,Le Pigalle,hotel,,,,,,
48.8476317,2.3086523,Anna StarParks VIP home coworking space #AsiaLink@Paris,apartment,,,,,,
48.8327524,2.3113205,Véloscénie,information,,,,,,
48.8248913,2.3017947,Promenade des Vallons de la Bièvre,information,,,,,,
48.8249867,2.3020200,Véloscénie,information,,,,,,
48.8588998,2.3075008,,apartment,,,,,,
48.8526593,2.3032402,,artwork,,clock,,,,
48.8619942,2.2890995,Pomone,artwork,,,,,,
48.8617166,2.2886835,Flore,artwork,,,,,,
48.8618269,2.2879801,Hercule et le taureau de Crète,artwork,,,,,,Hercule domptant le taureau de Crète
48.8624626,2.2889078,Apollon Musagète,artwork,,,,,,
48.8612015,2.3325300,,artwork,,,,,,
48.8451180,2.3536166,,artwork,,,,,,
48.8651726,2.3225496,Mercure monté sur Pégase,artwork,,,,,,
48.8657663,2.3124817,Galeries nationales du Grand Palais,gallery,,,,,,
48.8661252,2.3143573,,artwork,,,,,,
48.8659820,2.3143418,,artwork,,,,,,
48.8662885,2.3104912,,artwork,,,,,,
48.8661104,2.3104988,,artwork,,,,,,
48.8663297,2.3133522,,artwork,,,,,,
48.8658868,2.3132997,,artwork,,,,,,
48.8658890,2.3131669,,artwork,,,,,,
48.8663359,2.3132210,,artwork,,,,,,
48.8670208,2.3131670,,artwork,,,,,,
48.8652393,2.3129207,,artwork,,,,,,
48.8637220,2.3489131,Édicule Guimard,artwork,,,,,,
48.8590307,2.3462619,Édicule Guimard,artwork,,,,,,
48.8623936,2.3366523,Édicule Guimard,artwork,,,,,,
48.8696122,2.3358774,Édicule Guimard,artwork,,,,,,
48.8665864,2.3522273,Édicule Guimard,artwork,,,,,,
48.8664784,2.3521490,Édicule Guimard,artwork,,,,,,
48.8665677,2.3506370,Édicule Guimard,artwork,,,,,,
48.8666024,2.3504806,Édicule Guimard,artwork,,,,,,
48.8787538,2.3542845,Édicule Guimard,artwork,,,,,,
48.8797433,2.3545024,Édicule Guimard,artwork,,,,,,
48.8775200,2.3706562,Édicule Guimard,artwork,,,,,,
48.8725575,2.3559280,Édicule Guimard,artwork,,,,,,
48.8724196,2.3558522,Édicule Guimard,artwork,,,,,,
48.8666253,2.3615806,Édicule Guimard,artwork,,,,,,
48.8672108,2.3474495,Édicule Guimard,artwork,,,,,,
48.8666465,2.3832507,Édicule Guimard,artwork,,,,,,
48.8690743,2.3804101,Édicule Guimard,artwork,,,,,,
48.8556231,2.3700612,Édicule Guimard,artwork,,,,,,
48.8565883,2.3704976,Édicule Guimard,artwork,,,,,,
48.8813902,2.3652857,,artwork,,,,,,
48.8394180,2.3964873,,artwork,,,,,,
48.8542595,2.3690013,Édicule Guimard,artwork,,,,,,
48.8644089,2.3785768,Édicule Guimard,artwork,,,,,,
48.8603192,2.3721908,Édicule Guimard,artwork,,,,,,
48.8625324,2.3875492,Édicule Guimard,artwork,,,,,,
48.8715951,2.2935913,Édicule Guimard,artwork,,,,,,
48.8716701,2.2933690,Édicule Guimard,artwork,,,,,,
48.8721480,2.2770000,Édicule Guimard,artwork,,,,,,
48.8713885,2.2778727,Édicule Guimard,artwork,,,,,,
48.8669084,2.2901955,Édicule Guimard,artwork,,,,,,
48.8426770,2.3127533,Édicule Guimard,artwork,,,,,,
48.8389910,2.3305585,Édicule Guimard,artwork,,,,,,
48.8341600,2.3320233,Édicule Guimard,artwork,,,,,,
48.8384716,2.3608861,Édicule Guimard,artwork,,,,,,
48.8308726,2.3548207,Édicule Guimard,artwork,,,,,,
48.8356339,2.3583752,Édicule Guimard,artwork,,,,,,
48.8449445,2.4013005,Édicule Guimard,artwork,,,,,,
48.8800454,2.3989513,Édicule Guimard,artwork,,,,,,
48.8816121,2.3702591,Édicule Guimard,artwork,,,,,,
48.8842996,2.3290950,Édicule Guimard,artwork,,,,,,
48.8836233,2.3278250,Édicule Guimard,artwork,,,,,,
48.8822636,2.3379374,Édicule Guimard,artwork,,,,,,
48.8837247,2.3329190,Édicule Guimard,artwork,,,,,,
48.8807794,2.3740540,Édicule Guimard,artwork,,,,,,
48.8828702,2.3439981,Édicule Guimard,artwork,,,,,,
48.8839924,2.3047115,Édicule Guimard,artwork,,,,,,
48.8809055,2.3140543,"Métropolitain, station Villiers",artwork,,,,,,
48.8780143,2.2983351,"Métropolitain, station Ternes",artwork,,,,,,
48.8822727,2.3211895,Édicule Guimard,artwork,,,,,,
48.8803847,2.3095170,Monceau,artwork,,,,,,
48.8699335,2.2856667,Édicule Guimard,artwork,,,,,,
48.8471968,2.2732875,Édicule Guimard,artwork,,,,,,
48.8532307,2.3441943,Édicule Guimard,artwork,,,,,,
48.8534991,2.3444667,Édicule Guimard,artwork,,,,,,
48.8582726,2.3902223,Édicule Guimard,artwork,,,,,,
48.8648820,2.3949785,Édicule Guimard,artwork,,,,,,
48.8514359,2.3982238,Édicule Guimard,artwork,,,,,,
48.8715602,2.3306285,Édicule Guimard,artwork,,,,,,
48.8760323,2.3440053,Édicule Guimard,artwork,,,,,,
48.8747639,2.3247570,Édicule Guimard,artwork,,,,,,
48.8788742,2.3227767,Édicule Guimard,artwork,,,,,,
48.8531015,2.3426780,Édicule Guimard,artwork,,,,,,
48.8705406,2.3748997,Panneau Main Verte,information,,,,,,Convention Mairie de Paris - Association Chemins verts
48.8705540,2.3749441,Panneau Main Verte,information,,,,,,Convention Mairie de Paris - Association Chemins verts
48.8704353,2.3750433,Panneau Main Verte,information,,,,,,Convention Mairie de Paris - Association Chemins verts
48.8329940,2.3271690,,information,memorial,,,,,
48.8329940,2.3269950,,information,memorial,,,,,
48.8329959,2.3269874,,information,memorial,,,,,
48.8327354,2.3268716,,information,memorial,,,,,
48.8354801,2.3287443,,information,memorial,,,,,
48.8470131,2.4212095,Hôtel Trianon,hotel,,,,,,
48.8512201,2.3355127,Buste d'August Strindberg,artwork,,,,,,
48.8536951,2.3805832,Hôtel Exquis,hotel,,,,,,
48.8699259,2.3290398,Fragonard,museum,,,,,,
48.8282058,2.3676704,,artwork,,,,,,
48.8679027,2.3210701,Hôtel Grimod,hotel,,,,,,
48.8636636,2.3281214,Atalante,artwork,,,,,,
48.8635943,2.3280701,Hippomene,artwork,,,,,,
48.8637469,2.3277186,Faune au Chevreau,artwork,,,,,,
48.8635950,2.3276702,Manus Ultimus,artwork,,,,,,
48.8631402,2.3272819,Venus Callipyge,artwork,,,,,,
48.8630551,2.3276900,Apollo,artwork,,,,,,
48.8629868,2.3276421,Daphne,artwork,,,,,,
48.8629222,2.3274075,Confidence,artwork,,,,,,
48.8630699,2.3282053,Hercule Farnese,artwork,,,,,,
48.8633073,2.3283829,Julius Caesar,artwork,,,,,,
48.8631562,2.3288239,Le Serment de Spartacus,artwork,,,,,,
48.8629505,2.3286761,Medee,artwork,,,,,,statue of woman and child
48.8632746,2.3290859,La Comedie,artwork,,,,,,
48.8632611,2.3294131,Le Centaur Nessus Enlevant Dejanire,artwork,,,,,,
48.8627335,2.3286985,Cincinnatus,artwork,,,,,,
48.8625802,2.3289230,Alexandre Combattant,artwork,,,,,,
48.8631717,2.3296709,Thesee Combattant le Minotaure,artwork,,,,,,
48.8630148,2.3298929,Cassandre Se Met Sous La Protection De Pallas,artwork,,,,,,
48.8628010,2.3298873,Caïn venant de tuer son frère Abel,artwork,,,,,,
48.8626082,2.3297518,La Misere,artwork,,,,,,
48.8624795,2.3294894,Pericles Distribuant les Couronnes aux Artistes,artwork,,,,,,
48.8624934,2.3291766,Le Bon Samaritain,artwork,,,,,,
48.8626033,2.3305808,Nymphe,artwork,,,,,,
48.8623800,2.3304248,Diane,artwork,,,,,,
48.8630412,2.3307952,Tigre Terrassant un Crocodile,artwork,,,,,,
48.8619681,2.3300044,Tigresse portant un paon à ses petits,artwork,,,,,,
48.8634054,2.3314625,Force et Tendresse,artwork,,,,,,
48.8635804,2.3314992,Retour de Chasse,artwork,,,,,,
48.8624892,2.3264317,Vestige du Palais des Tuileries,artwork,,,,,,
48.8618315,2.3291427,Mort de Lais,artwork,,,,,,
48.8614598,2.3291045,Les Fils de Cain,artwork,,,,,,
48.8633420,2.3264056,,artwork,,,,,,
48.8634254,2.3264249,,artwork,,,,,,
48.8634317,2.3265227,,artwork,,,,,,
48.8639975,2.3269612,Janey Waney,artwork,,,,,,
48.8636414,2.3256243,Standing Woman,artwork,,,,,,
48.8631877,2.3252909,Comptine,artwork,,,,,,
48.8642733,2.3260919,,artwork,,,,,,
48.8480078,2.3022703,Drame au Desert,artwork,,,,,,
48.8661886,2.3233497,Lion,artwork,,,,,,
48.8639156,2.3215989,Lion,artwork,,,,,,
48.8650760,2.3228623,André Le Nôtre,artwork,,,,,,
48.8642532,2.3223867,Grand Commandement Blanc,artwork,,,,,,
48.8639665,2.3227432,Ève,artwork,,,,,,
48.8639665,2.3228152,Meditation Avec Bras,artwork,,,,,,
48.8640119,2.3227745,L'Ombre,artwork,,,,,,
48.8650702,2.3251874,Apollon,artwork,,,,,,
48.8650981,2.3252237,Jeanette,artwork,,,,,,
48.8642075,2.3280802,L'Ami de Personne,artwork,,,,,,
48.8641428,2.3286414,Diane a la Biche,artwork,,,,,,
48.8644953,2.3253844,Personnage III,artwork,,,,,,
48.8639104,2.3248121,La Grande Musicienne,artwork,,,,,,
48.8645813,2.3200907,,artwork,,,,,,
48.8647337,2.3218766,,artwork,,,,,,
48.8648828,2.3235071,La Seine et la Marne,artwork,,,,,,
48.8646195,2.3233197,La Loire et le Loiret,artwork,,,,,,
48.8526430,2.3978157,Sofiane,hotel,,,,,,
48.8570348,2.3366583,Carolina,artwork,,,,,,
48.8259787,2.3819223,gca gallery,gallery,,,,,,
48.8260811,2.3822656,Art & Craft Gallerie,gallery,,,,,,
48.8702809,2.3620203,Hôtel du Nord le pari vélo,hotel,,,,,,
48.8239965,2.3211193,Centre des Provinces Françaises,information,,,,,,
48.8680768,2.3476242,L'Oasis d'Aboukir,artwork,,,,,,"jardin suspendu, mur végétal"
48.8397426,2.3093903,Cactus Hotel,hotel,,,,,,
48.8407106,2.3083777,Vecchia Toscana,hotel,,,,,,
48.8745220,2.4030921,Villa des otages,information,memorial,,,,,
48.8288215,2.2764492,Statue de femme nue debout,artwork,,,,,,
48.8284748,2.2769401,Statue de femme nue accroupie,artwork,,,,,,
48.8296564,2.2778698,,artwork,,,,,,
48.8293313,2.2783283,,artwork,,,,,,
48.8708370,2.3383230,Hôtel Saint-Marc,hotel,,,,,,
48.8676472,2.3530399,123 Sébastopol,hotel,,,,,,
48.8326700,2.3265938,Buste de la République,artwork,,,,,,
48.8619458,2.3542712,Galerie Templon,artwork,,,,,,
48.8512608,2.3349582,Gnomon astronomique,attraction,,,,,,
48.8510882,2.3350494,Le Christ à la colonne,artwork,,,,,,
48.8384417,2.3100912,Myriam,apartment,,,,,,
48.8495204,2.3056302,,artwork,,,,,,
48.8492826,2.3058716,,artwork,,,,,,
48.8371263,2.3505810,Hôtel Port-Royal,hotel,,,,,,
48.8716746,2.3349889,大酒店,hotel,,,,,,
48.8615713,2.3545852,Hommage à Paul Celan,artwork,,,,,,
48.8622616,2.3526957,Le Défenseur du temps,artwork,,,,,,
48.8578839,2.3666295,Polka Galerie,artwork,,,,,,
48.8467521,2.3706394,Rue Crémieux,attraction,,,,,,
48.8287664,2.3391411,Musée de la psychiatrie et des neurosciences,museum,,,,,,
48.8592971,2.3328879,Pont du Carroussel,attraction,,,,,,
48.8471128,2.3659914,Pont Morland,attraction,,,,,,
48.8577892,2.3581374,Rue des Rosiers,attraction,,,,,,
48.8553203,2.3552455,Rue des barres,attraction,,,,,,
48.8236132,2.3336268,Square de Montsouri,attraction,,,,,,
48.8467670,2.4084708,Porte de Vincennes,hotel,,,,,,
48.8519117,2.3679730,Port de l'Arsenal,information,memorial,,,,,
48.8535156,2.4076479,Gare Abandonnée - Ateliers d’Avron,attraction,,,,,,
48.8844705,2.3472956,Best Western,hotel,,,,,,
48.8839832,2.3472114,Hôtel Montmartre Clignancourt,hotel,,,,,,
48.8429590,2.3624355,Les chasseurs d'aigles,artwork,,,,,,
48.8825734,2.3458508,Hôtel Gerando,hotel,,,,,,
48.8368737,2.3311834,Galerie Camera Obscura,gallery,,,,,,
48.8763371,2.3639956,Raoul Follereau,artwork,,,,,,
48.8536312,2.3389388,Hôtel saint André,hotel,,,,,,
48.8614640,2.3606490,Galerie Thierry Bigaignon,museum,,,,,,
48.8159226,2.3255174,,information,,,,,,
48.8678867,2.3689829,Galerie Robillard,gallery,,,,,,
48.8668717,2.3696176,,gallery,,,,,,
48.8670518,2.3691971,,gallery,,,,,,
48.8609240,2.3425985,Les Caves du Louvre,museum,,,,,,
48.8137056,2.3257085,,information,,,,,,
48.8482156,2.3596734,,artwork,,,,,,
48.8471526,2.3617098,,artwork,,,,,,
48.8470966,2.3614912,,artwork,,,,,,
48.8485934,2.3595855,,artwork,,,,,,
48.8334937,2.3857673,,viewpoint,,,,,,
48.8435427,2.2925222,3 Ducks Hostel,hostel,,,,,,
48.8345668,2.2902031,,guest_house,,,,,,
48.8360061,2.2895506,Mathle house,guest_house,,,,,,
48.8509111,2.3346388,Chaire à prêcher,artwork,,,,,,
48.8826429,2.3466199,Hôtel du Delta,hotel,,,,,,
48.8802671,2.3454615,Riviera,hotel,,,,,,
48.8618975,2.2727264,,information,,,,,,
48.8685781,2.2735887,,information,,,,,,
48.8621464,2.2746532,,information,,,,,,
48.8585238,2.2939989,Tour Eiffel,information,,,,,,
48.8664398,2.3509935,,information,,,,,,Les halles Beaubourg
48.8191630,2.2948363,Promenades des Vallons de la Bièvre,information,,,,,,
48.8278467,2.3463423,La Petite Alsace,attraction,,,,,,
48.8756098,2.3582343,Gran Hotel de l'Europe,hotel,,,,,,
48.8507795,2.3342980,Héliodore chassé du temple,artwork,,,,,,
48.8595816,2.2960990,photo op with Eiffel Tower,attraction,,,,,,
48.8556552,2.3368271,Frédéric Got,gallery,,,,,,
48.8729890,2.3306457,Orion Paris Haussmann,hotel,,,,,,
48.8760449,2.3557305,Mercure Hôtel,hotel,,,,,,
48.8681240,2.3877983,hermani,guest_house,,,,,,
48.8655037,2.3841132,Les Chansonniers,hotel,,,,,,
48.8470231,2.4092696,Métro 1 T3b Bus (Cours de Vincennes),information,,,,,,Métro 1 T3b Bus (Cours de Vincennes)
48.8474689,2.4093676,Métro 1 T3a Bus (Place de la Nation),information,,,,,,Métro 1 T3a Bus (Place de la Nation)
48.8531773,2.3430856,,information,,,,,,
48.8531046,2.3430679,,information,,,,,,
48.8529903,2.3429749,Porte de Clignancourt,information,,,,,,
48.8530103,2.3429494,Montrouge,information,,,,,,
48.8614488,2.3397517,Monument de l’amiral Gaspard de Coligny,artwork,,,,,,
48.8542239,2.3333931,Le Prométhée,artwork,,,,,,
48.8720297,2.3833251,,information,memorial,,,,,
48.8352241,2.3526634,Manufacture des Gobelins,information,memorial,,,,,
48.8626190,2.2881573,,artwork,,,,,,
48.8625493,2.2882606,,artwork,,,,,,
48.8624840,2.2883692,,artwork,,,,,,
48.8624152,2.2884738,,artwork,,,,,,
48.8623190,2.2877215,,artwork,,,,,,
48.8621823,2.2879280,,artwork,,,,,,
48.8621179,2.2880353,,artwork,,,,,,
48.8622511,2.2878261,,artwork,,,,,,
48.8500458,2.3306790,Hôtel de l'Abbaye,hotel,,,,,,
48.8319911,2.3213468,,chalet,,,,,,
48.8586434,2.3629009,,information,,,,,,
48.8638516,2.3750026,Les Deux Girafes,hotel,,,,,,
48.8679858,2.3288795,Hôtel Ritz,hotel,,,,,,
48.8258250,2.3651567,,artwork,,,,,,
48.8689438,2.3347343,Hôtel Île-de-France opéra,hotel,,,,,,
48.8602234,2.4206519,Le Pixi,hotel,,cafe,,,,
48.8841174,2.3540167,My,apartment,,,,,,
48.8536637,2.3708621,Royal Bastille,hotel,,,,,,
48.8540144,2.3711480,Hôtel Bastille,hotel,,,,,,
48.8595161,2.3483186,Le Cardinal,hotel,,,,,,
48.8563564,2.3095279,Hôtel de l'Empereur,hotel,,,,,,
48.8390191,2.2786949,,information,,,,,,
